,,14,P0503,1/08/2015,Adolescentes novias y madrinas,adolescentes ,14,1/08/2015,Sab,14:00-18:00,4,1/08/2015 14:00:00,1/08/2015 18:00:00,,
,,15,P0503,1/08/2015,Adolescentes novias y madrinas,Novias,7,8/08/2015,Sab,14:00-18:00,4,8/08/2015 14:00:00,8/08/2015 18:00:00,,
,,16,P0503,1/08/2015,Adolescentes novias y madrinas,rejuvenecimiento ,7,15/08/2015,Sab,14:00-18:00,4,15/08/2015 14:00:00,15/08/2015 18:00:00,,
,,14,P0504,14/08/2015,Adolescentes novias y madrinas,adolescentes ,-1,14/08/2015,Vie,09:30-12:30,3,14/08/2015 9:30:00,14/08/2015 12:30:00,,
,,15,P0504,14/08/2015,Adolescentes novias y madrinas,Novias,7,21/08/2015,Vie,09:30-12:30,3,21/08/2015 9:30:00,21/08/2015 12:30:00,,
,,16,P0504,14/08/2015,Adolescentes novias y madrinas,rejuvenecimiento ,14,4/09/2015,Vie,09:30-12:30,3,4/09/2015 9:30:00,4/09/2015 12:30:00,,
,,14,P0505,31/08/2015,Adolescentes novias y madrinas,adolescentes ,-4,31/08/2015,Lun,14:00-17:00,3,31/08/2015 14:00:00,31/08/2015 17:00:00,,
,,15,P0505,31/08/2015,Adolescentes novias y madrinas,Novias,7,7/09/2015,Lun,14:00-17:00,3,7/09/2015 14:00:00,7/09/2015 17:00:00,,
,,16,P0505,31/08/2015,Adolescentes novias y madrinas,rejuvenecimiento ,7,14/09/2015,Lun,14:00-17:00,3,14/09/2015 14:00:00,14/09/2015 17:00:00,,
,,14,P0506,7/10/2015,Adolescentes novias y madrinas,adolescentes ,37,7/10/2015,Mie,18:30-21:30,3,7/10/2015 18:30:00,7/10/2015 21:30:00,,
,,15,P0506,7/10/2015,Adolescentes novias y madrinas,Novias,7,14/10/2015,Mie,18:30-21:30,3,14/10/2015 18:30:00,14/10/2015 21:30:00,,
,,16,P0506,7/10/2015,Adolescentes novias y madrinas,rejuvenecimiento ,7,21/10/2015,Mie,18:30-21:30,3,21/10/2015 18:30:00,21/10/2015 21:30:00,,
,,14,P0507,17/10/2015,Adolescentes novias y madrinas,adolescentes ,-4,17/10/2015,Sab,15:30-18:30,3,17/10/2015 15:30:00,17/10/2015 18:30:00,,
,,15,P0507,17/10/2015,Adolescentes novias y madrinas,Novias,7,24/10/2015,Sab,15:30-18:30,3,24/10/2015 15:30:00,24/10/2015 18:30:00,,
,,16,P0507,17/10/2015,Adolescentes novias y madrinas,rejuvenecimiento ,7,31/10/2015,Sab,15:30-18:30,3,31/10/2015 15:30:00,31/10/2015 18:30:00,,
,,14,P0601,21/07/2015,Adolescentes novias y madrinas Intensivo,adolescentes ,-102,21/07/2015,Mar,17:00-22:00,5,21/07/2015 17:00:00,21/07/2015 22:00:00,,
,,15,P0601,21/07/2015,Adolescentes novias y madrinas Intensivo,Novias,1,22/07/2015,Mie,17:00-22:00,5,22/07/2015 17:00:00,22/07/2015 22:00:00,,
,,14,P0602,28/07/2015,Adolescentes novias y madrinas Intensivo,adolescentes ,6,28/07/2015,Mar,17:00-22:00,5,28/07/2015 17:00:00,28/07/2015 22:00:00,,
,,15,P0602,28/07/2015,Adolescentes novias y madrinas Intensivo,Novias,1,29/07/2015,Mie,17:00-22:00,5,29/07/2015 17:00:00,29/07/2015 22:00:00,,
,,25,P0701,24/07/2015,Perfeccionamiento de ojos super intensivo,"Teoria del color, ojos",-5,24/07/2015,Vie,09:30-16:30,7,24/07/2015 9:30:00,24/07/2015 16:30:00,,
,,26,P0701,24/07/2015,Perfeccionamiento de ojos super intensivo,Ojos y delineados,1,25/07/2015,Sab,09:30-16:30,7,25/07/2015 9:30:00,25/07/2015 16:30:00,,
,,25,P0702,31/07/2015,Perfeccionamiento de ojos super intensivo,"Teoria del color, ojos",6,31/07/2015,Vie,09:30-16:30,7,31/07/2015 9:30:00,31/07/2015 16:30:00,,
,,26,P0702,31/07/2015,Perfeccionamiento de ojos super intensivo,Ojos y delineados,1,1/08/2015,Sab,09:30-16:30,7,1/08/2015 9:30:00,1/08/2015 16:30:00,,
,1,91,P0802,31/08/2015,Perfeccionamiento para maquilladoras,dos en uno clase 1,30,31/08/2015,Lun,14:00-20:00,6,31/08/2015 14:00:00,31/08/2015 20:00:00,,
